plate, 1.3430950000677258, 1.37775200034678
yellow_cup, 1.316319000840187, 1.3906770012080671
plastic_pear, 1.3465289999933447, 1.4185260011553766
yellow_bowl, 1.3221399997621774, 1.3778889997601511
flat_screwdriver, 1.3288149991333484, 1.369760999336839
extra_large_clamp, 1.3285849997103214, 1.3714729993343355
remote_controller_1, 1.3352220001891255, 1.364652999557555
plastic_peach, 1.3462879999917932, 1.4109390004277231
fork, 1.338895000450313, 1.3608099998645486
phillips_screwdriver, 1.329481999322772, 1.3701399991959335
lipton_tea, 1.3028090008795261, 1.3975999987423422
bowl, 1.3192199998795986, 1.380876999229193
blue_moon, 1.2207899959087372, 1.479210004091263
toothpaste_1, 1.3323860000148415, 1.3674760003313424
suger_3, 1.3009530016481876, 1.3990469983518126
cleanser, 1.2578429998159408, 1.4421570001840593
plastic_orange, 1.3462489999858662, 1.4177780001163485
small_marker, 1.3407959997914733, 1.3594849997870624
suger_2, 1.3041980014443397, 1.3958019985556605
power_drill, 1.2516830013394356, 1.4482659994363787
plastic_strawberry, 1.3464210000149905, 1.398820999890566
pitcher, 1.2251139999628067, 1.4748860000371935
blue_tea_box, 1.3096250006258487, 1.3903749993741514
green_cup, 1.3169159990996122, 1.3896300009191038
square_plate_4, 1.335777999766171, 1.3646729997098448
spoon, 1.3374819997027516, 1.3693240004330876
potato_chip_3, 1.2567279980778694, 1.4432720019221308
plastic_apple, 1.3460080000134185, 1.4250610022544863
stapler_1, 1.3252590009272098, 1.374941000595689
mini_claw_hammer_1, 1.3325669997632503, 1.3673489995971324
mug, 1.306051001816988, 1.3939579984843733
scissors, 1.3461600000066682, 1.3683970001265409
plate, 1.3430950000677258, 1.37775200034678
blue_cup, 1.316319000840187, 1.3906770012080671
plastic_plum, 1.3462540000239387, 1.4058029985725882
soap_dish, 1.3275939998477697, 1.3726509994566443
square_plate_1, 1.3356360000818968, 1.364590000241995
flat_screwdriver, 1.3288149991333484, 1.369760999336839
conditioner, 1.2657119975686073, 1.4342880024313929
green_cup, 1.3169159990996122, 1.3896300009191038
plastic_apple, 1.3460080000134185, 1.4250610022544863
power_drill, 1.2516830013394356, 1.4482659994363787
soap, 1.329150999829173, 1.370356999218464
orion_pie, 1.2987280012369156, 1.401477001488209
potato_chip_1, 1.257361997783184, 1.4426390005946161
grey_plate, 1.3337030000314116, 1.3665479997843506
lipton_tea, 1.3028090008795261, 1.3975999987423422
phillips_screwdriver, 1.329481999322772, 1.3701399991959335
suger_2, 1.3041980014443397, 1.3958019985556605
blue_plate, 1.3345239999964833, 1.3660759999156
plastic_banana, 1.3283470002263784, 1.3716519995331766
medium_clamp, 1.3316360003575682, 1.3687389994710686
glue_2, 1.2758109987974167, 1.429035998761654
fork, 1.338895000450313, 1.3608099998645486
scissors, 1.3461600000066682, 1.3683970001265409
yellow_cup, 1.316319000840187, 1.3906770012080671
orion_pie, 1.2987280012369156, 1.401477001488209
pitcher, 1.2251139999628067, 1.4748860000371935
plastic_strawberry, 1.3464210000149905, 1.398820999890566
round_plate_2, 1.3350459997802973, 1.3644359995350244
black_marker, 1.338512999869883, 1.3613739999681713
square_plate_3, 1.3358699995353818, 1.3637580004259946
plastic_strawberry, 1.3464210000149905, 1.398820999890566
plate, 1.3430950000677258, 1.37775200034678
plastic_peach, 1.3462879999917932, 1.4109390004277231
plastic_banana, 1.3283470002263784, 1.3716519995331766
blue_plate, 1.3345239999964833, 1.3660759999156
large_marker, 1.3373999995440244, 1.3627239995375278
potato_chip_1, 1.257361997783184, 1.4426390005946161
fork, 1.338895000450313, 1.3608099998645486
bowl, 1.3192199998795986, 1.380876999229193
phillips_screwdriver, 1.329481999322772, 1.3701399991959335
yellow_bowl, 1.3221399997621774, 1.3778889997601511
black_marker, 1.338512999869883, 1.3613739999681713
extra_large_clamp, 1.3285849997103214, 1.3714729993343355
power_drill, 1.2516830013394356, 1.4482659994363787
plate_holder, 1.2961889998316765, 1.4242279975414278
glue_1, 1.2859219991862774, 1.4140780008137228
knife, 1.3380159995779395, 1.361396999910474
bleach_cleanser, 1.221207004904747, 1.4787929950952532
square_plate_1, 1.3356360000818968, 1.364590000241995
potato_chip_1, 1.257361997783184, 1.4426390005946161
grey_plate, 1.3337030000314116, 1.3665479997843506
small_clamp, 1.3375000003054738, 1.36240200034529
plastic_pear, 1.3465289999933447, 1.4185260011553766
blue_plate, 1.3345239999964833, 1.3660759999156
yellow_cup, 1.316319000840187, 1.3906770012080671
orange_cup, 1.3169159990996122, 1.3896300009191038
remote_controller_2, 1.3333820001482963, 1.3663330002427103
blue_marker, 1.3385399998426437, 1.3614070004522802
toothpaste_1, 1.3323860000148415, 1.3674760003313424
stapler_1, 1.3252590009272098, 1.374941000595689
plastic_plum, 1.3462540000239387, 1.4058029985725882
conditioner, 1.2657119975686073, 1.4342880024313929
conditioner, 1.2657119975686073, 1.4342880024313929
yellow_bowl, 1.3221399997621774, 1.3778889997601511
blue_moon, 1.2207899959087372, 1.479210004091263
round_plate_4, 1.3360909995883703, 1.3641649995669725
bowl, 1.3192199998795986, 1.380876999229193
small_clamp, 1.3375000003054738, 1.36240200034529
repellent, 1.2396120027899742, 1.4603720008134844
plastic_orange, 1.3462489999858662, 1.4177780001163485
square_plate_4, 1.335777999766171, 1.3646729997098448
square_plate_1, 1.3356360000818968, 1.364590000241995
power_drill, 1.2516830013394356, 1.4482659994363787
remote_controller_1, 1.3352220001891255, 1.364652999557555
knife, 1.3380159995779395, 1.361396999910474
grey_plate, 1.3337030000314116, 1.3665479997843506
pitcher, 1.2251139999628067, 1.4748860000371935
green_bowl, 1.3221399997621774, 1.3780780005007984
soap, 1.329150999829173, 1.370356999218464
round_plate_2, 1.3350459997802973, 1.3644359995350244
conditioner, 1.2657119975686073, 1.4342880024313929
suger_3, 1.3009530016481876, 1.3990469983518126
plastic_apple, 1.3460080000134185, 1.4250610022544863
blue_tea_box, 1.3096250006258487, 1.3903749993741514
orion_pie, 1.2987280012369156, 1.401477001488209
small_marker, 1.3407959997914733, 1.3594849997870624
pitcher, 1.2251139999628067, 1.4748860000371935
blue_marker, 1.3385399998426437, 1.3614070004522802
blue_moon, 1.2207899959087372, 1.479210004091263
toothpaste_1, 1.3323860000148415, 1.3674760003313424
yellow_bowl, 1.3221399997621774, 1.3778889997601511
blue_cup, 1.316319000840187, 1.3906770012080671
stapler_1, 1.3252590009272098, 1.374941000595689
magic_clean, 1.2195990056991577, 1.4803999959230425
conditioner, 1.2657119975686073, 1.4342880024313929
stapler_1, 1.3252590009272098, 1.374941000595689
yellow_cup, 1.316319000840187, 1.3906770012080671
round_plate_3, 1.3352580004632473, 1.3644580001682045
mug, 1.306051001816988, 1.3939579984843733
shampoo, 1.3111619995236397, 1.3810339997261765
suger_1, 1.3070539989769459, 1.3929410016834738
round_plate_1, 1.3346969996839761, 1.365014999985695
round_plate_4, 1.3360909995883703, 1.3641649995669725
yellow_bowl, 1.3221399997621774, 1.3778889997601511
scissors, 1.3461600000066682, 1.3683970001265409
stapler_2, 1.3391380002051592, 1.3607360002323987
plate, 1.3430950000677258, 1.37775200034678
square_plate_4, 1.335777999766171, 1.3646729997098448
black_marker, 1.338512999869883, 1.3613739999681713
orion_pie, 1.2987280012369156, 1.401477001488209
mug, 1.306051001816988, 1.3939579984843733
round_plate_4, 1.3360909995883703, 1.3641649995669725
suger_2, 1.3041980014443397, 1.3958019985556605
yellow_cup, 1.316319000840187, 1.3906770012080671
round_plate_3, 1.3352580004632473, 1.3644580001682045
orion_pie, 1.2987280012369156, 1.401477001488209
pen_container_1, 1.3005700008273124, 1.399712998300791
stapler_1, 1.3252590009272098, 1.374941000595689
square_plate_3, 1.3358699995353818, 1.3637580004259946
correction_fluid, 1.3371599995791912, 1.3627369998693468
bowl, 1.3192199998795986, 1.380876999229193
green_cup, 1.3169159990996122, 1.3896300009191038
extra_large_clamp, 1.3285849997103214, 1.3714729993343355
plastic_orange, 1.3462489999858662, 1.4177780001163485
magic_clean, 1.2195990056991577, 1.4803999959230425
red_marker, 1.337985999815166, 1.362228000417352
glue_2, 1.2758109987974167, 1.429035998761654
round_plate_3, 1.3352580004632473, 1.3644580001682045
doraemon_plate, 1.3376689999625087, 1.3623080000951888
poker_1, 1.335889000378549, 1.3640889999195935
pink_tea_box, 1.309558001279831, 1.3904419987201693
medium_clamp, 1.3316360003575682, 1.3687389994710686
flat_screwdriver, 1.3288149991333484, 1.369760999336839
remote_controller_2, 1.3333820001482963, 1.3663330002427103
fork, 1.338895000450313, 1.3608099998645486
yellow_cup, 1.316319000840187, 1.3906770012080671
spoon, 1.3374819997027516, 1.3693240004330876
blue_moon, 1.2207899959087372, 1.479210004091263
round_plate_4, 1.3360909995883703, 1.3641649995669725
grey_plate, 1.3337030000314116, 1.3665479997843506
small_clamp, 1.3375000003054738, 1.36240200034529
plastic_orange, 1.3462489999858662, 1.4177780001163485
red_marker, 1.337985999815166, 1.362228000417352
round_plate_4, 1.3360909995883703, 1.3641649995669725
soap, 1.329150999829173, 1.370356999218464
magic_clean, 1.2195990056991577, 1.4803999959230425
green_cup, 1.3169159990996122, 1.3896300009191038
mug, 1.306051001816988, 1.3939579984843733
suger_2, 1.3041980014443397, 1.3958019985556605
lipton_tea, 1.3028090008795261, 1.3975999987423422
black_marker, 1.338512999869883, 1.3613739999681713
grey_plate, 1.3337030000314116, 1.3665479997843506
pitcher, 1.2251139999628067, 1.4748860000371935
plastic_peach, 1.3462879999917932, 1.4109390004277231
square_plate_3, 1.3358699995353818, 1.3637580004259946
phillips_screwdriver, 1.329481999322772, 1.3701399991959335
poker_1, 1.335889000378549, 1.3640889999195935
suger_3, 1.3009530016481876, 1.3990469983518126
soap_dish, 1.3275939998477697, 1.3726509994566443
repellent, 1.2396120027899742, 1.4603720008134844
plate_holder, 1.2961889998316765, 1.4242279975414278
conditioner, 1.2657119975686073, 1.4342880024313929
doraemon_plate, 1.3376689999625087, 1.3623080000951888
stapler_2, 1.3391380002051592, 1.3607360002323987
small_clamp, 1.3375000003054738, 1.36240200034529
round_plate_1, 1.3346969996839761, 1.365014999985695
plastic_plum, 1.3462540000239387, 1.4058029985725882
glue_2, 1.2758109987974167, 1.429035998761654
grey_plate, 1.3337030000314116, 1.3665479997843506
blue_cup, 1.316319000840187, 1.3906770012080671
large_marker, 1.3373999995440244, 1.3627239995375278
toothpaste_1, 1.3323860000148415, 1.3674760003313424
flat_screwdriver, 1.3288149991333484, 1.369760999336839
doraemon_plate, 1.3376689999625087, 1.3623080000951888
square_plate_3, 1.3358699995353818, 1.3637580004259946
extra_large_clamp, 1.3285849997103214, 1.3714729993343355
bowl, 1.3192199998795986, 1.380876999229193
bleach_cleanser, 1.221207004904747, 1.4787929950952532
glue_1, 1.2859219991862774, 1.4140780008137228
pitcher, 1.2251139999628067, 1.4748860000371935
plastic_peach, 1.3462879999917932, 1.4109390004277231
large_marker, 1.3373999995440244, 1.3627239995375278
black_marker, 1.338512999869883, 1.3613739999681713
two_color_hammer, 1.3342819995507598, 1.3656769999042155
small_clamp, 1.3375000003054738, 1.36240200034529
suger_2, 1.3041980014443397, 1.3958019985556605
square_plate_4, 1.335777999766171, 1.3646729997098448
spoon, 1.3374819997027516, 1.3693240004330876
round_plate_4, 1.3360909995883703, 1.3641649995669725
correction_fluid, 1.3371599995791912, 1.3627369998693468
lipton_tea, 1.3028090008795261, 1.3975999987423422
glue_1, 1.2859219991862774, 1.4140780008137228
pink_tea_box, 1.309558001279831, 1.3904419987201693
blue_cup, 1.316319000840187, 1.3906770012080671
two_color_hammer, 1.3342819995507598, 1.3656769999042155
mug, 1.306051001816988, 1.3939579984843733
suger_2, 1.3041980014443397, 1.3958019985556605
round_plate_3, 1.3352580004632473, 1.3644580001682045
stapler_1, 1.3252590009272098, 1.374941000595689
magic_clean, 1.2195990056991577, 1.4803999959230425
doraemon_bowl, 1.3207800005823374, 1.3792340009212496
suger_3, 1.3009530016481876, 1.3990469983518126
stapler_2, 1.3391380002051592, 1.3607360002323987
potato_chip_3, 1.2567279980778694, 1.4432720019221308
blue_plate, 1.3345239999964833, 1.3660759999156
mug, 1.306051001816988, 1.3939579984843733
plastic_plum, 1.3462540000239387, 1.4058029985725882
yellow_bowl, 1.3221399997621774, 1.3778889997601511
glue_2, 1.2758109987974167, 1.429035998761654
potato_chip_2, 1.2560880006551742, 1.4421420021653177
pink_tea_box, 1.309558001279831, 1.3904419987201693
stapler_2, 1.3391380002051592, 1.3607360002323987
remote_controller_1, 1.3352220001891255, 1.364652999557555
shampoo, 1.3111619995236397, 1.3810339997261765
soap_dish, 1.3275939998477697, 1.3726509994566443
green_cup, 1.3169159990996122, 1.3896300009191038
spoon, 1.3374819997027516, 1.3693240004330876
repellent, 1.2396120027899742, 1.4603720008134844
large_marker, 1.3373999995440244, 1.3627239995375278
knife, 1.3380159995779395, 1.361396999910474
grey_plate, 1.3337030000314116, 1.3665479997843506
plate_holder, 1.2961889998316765, 1.4242279975414278
plastic_peach, 1.3462879999917932, 1.4109390004277231
plastic_apple, 1.3460080000134185, 1.4250610022544863
round_plate_4, 1.3360909995883703, 1.3641649995669725
plate, 1.3430950000677258, 1.37775200034678
flat_screwdriver, 1.3288149991333484, 1.369760999336839
plastic_orange, 1.3462489999858662, 1.4177780001163485
blue_tea_box, 1.3096250006258487, 1.3903749993741514
